Date,BAC,C,GS,JPM,MS,WFC
2020-06-09 15:00:00+00:00,27.955,58.66,218.59,110.155,49.625,32.051
2020-06-09 15:15:00+00:00,27.93,58.68,218.4,110.2848,49.64,32.035
2020-06-09 15:30:00+00:00,27.895,58.52,217.475,110.26,49.57,32.0301
2020-06-09 15:45:00+00:00,27.855,58.525,217.0,110.01,49.435,31.945
2020-06-09 16:00:00+00:00,27.945,58.73,217.36,109.9457,49.705,32.045
2020-06-09 16:15:00+00:00,28.035,58.8457,218.46,110.32,50.14,32.19
2020-06-09 16:30:00+00:00,28.0982,58.79,218.85,110.3466,50.22,32.18
2020-06-09 16:45:00+00:00,28.18,58.985,218.89,110.68,49.99,32.3177
2020-06-09 17:00:00+00:00,28.2666,59.01,218.83,110.77,50.045,32.43
2020-06-09 17:15:00+00:00,28.395,59.425,219.365,111.15,50.27,32.7059
2020-06-09 17:30:00+00:00,28.4142,59.45,219.08,111.12,50.13,32.7201
2020-06-09 17:45:00+00:00,28.43,59.53,219.13,111.21,50.205,32.69
2020-06-09 18:00:00+00:00,28.3623,59.3901,218.81,110.935,50.035,32.6
2020-06-09 18:15:00+00:00,28.305,59.38,218.64,110.781,50.05,32.55
2020-06-09 18:30:00+00:00,28.395,59.625,218.76,111.03,50.12,32.62
2020-06-09 18:45:00+00:00,28.47,59.89,219.46,111.34,50.33,32.81
2020-06-09 19:00:00+00:00,28.42,59.86,219.61,111.31,50.39,32.85
2020-06-09 19:15:00+00:00,28.535,60.2,219.6682,111.535,50.61,33.075
2020-06-09 19:30:00+00:00,28.435,59.89,219.05,111.22,50.595,32.805
2020-06-09 19:45:00+00:00,28.23,59.49,218.18,110.57,50.4,32.62
2020-06-09 20:00:00+00:00,28.27,59.51,218.35,110.56,50.41,32.55
2020-06-10 13:30:00+00:00,27.505,57.86,216.15,108.97,49.4,31.629
2020-06-10 13:45:00+00:00,27.5001,57.57,215.67,108.73,49.34,30.59
2020-06-10 14:00:00+00:00,27.115,56.375,215.18,107.44,49.12,30.0
2020-06-10 14:15:00+00:00,27.3108,56.95,215.58,107.75,48.99,30.35
2020-06-10 14:30:00+00:00,27.3523,56.92,216.56,108.11,49.135,30.4572
2020-06-10 14:45:00+00:00,27.26,56.88,215.93,108.12,48.93,30.37
2020-06-10 15:00:00+00:00,27.275,57.13,215.6,108.23,48.95,30.39
2020-06-10 15:15:00+00:00,27.3052,57.28,216.08,108.12,48.9,30.505
2020-06-10 15:30:00+00:00,27.28,57.281,216.38,108.31,48.88,30.75
2020-06-10 15:45:00+00:00,27.39,57.645,216.72,108.83,48.95,30.865
2020-06-10 16:00:00+00:00,27.335,57.542,216.23,108.5,48.83,30.78
2020-06-10 16:15:00+00:00,27.26,57.355,216.25,108.407,48.915,30.7
2020-06-10 16:30:00+00:00,27.24,57.275,216.18,108.1818,48.99,30.55
2020-06-10 16:45:00+00:00,27.28,57.2075,216.25,108.495,49.175,30.43
2020-06-10 17:00:00+00:00,27.27,57.255,216.77,108.63,49.345,30.475
2020-06-10 17:15:00+00:00,27.29,57.4,217.16,108.535,49.55,30.495
2020-06-10 17:30:00+00:00,27.32,57.445,217.84,108.35,49.61,30.49
2020-06-10 17:45:00+00:00,27.31,57.5313,217.555,108.49,49.5,30.63
2020-06-10 18:00:00+00:00,27.3849,57.88,218.545,108.9319,49.94,30.745
2020-06-10 18:15:00+00:00,27.3112,57.92,217.72,108.57,50.055,30.6955
2020-06-10 18:30:00+00:00,27.015,57.2864,216.3072,107.6844,49.72,30.36
2020-06-10 18:45:00+00:00,26.82,56.76,214.32,106.972,49.06,30.0164
2020-06-10 19:00:00+00:00,26.845,56.65,214.1,106.93,48.96,29.9951
2020-06-10 19:15:00+00:00,26.895,56.7,214.61,107.0,49.2,30.0223
2020-06-10 19:30:00+00:00,26.655,56.27,213.76,106.36,48.88,29.83
2020-06-10 19:45:00+00:00,26.59,55.86,213.41,106.03,48.69,29.705
2020-06-10 20:00:00+00:00,26.55,55.71,213.52,105.86,48.69,29.63
2020-06-11 13:30:00+00:00,25.475,52.8737,205.71,100.7501,46.7777,27.94
2020-06-11 13:45:00+00:00,25.44,52.85,205.7185,101.07,46.87,28.16
2020-06-11 14:00:00+00:00,25.335,52.55,203.59,101.0,46.73,28.18
2020-06-11 14:15:00+00:00,25.33,52.42,202.98,100.87,46.51,28.08
2020-06-11 14:30:00+00:00,25.18,52.16,202.71,100.81,46.45,27.92
2020-06-11 14:45:00+00:00,25.0,51.8,202.65,100.58,46.39,27.7338
2020-06-11 15:00:00+00:00,24.895,51.685,201.785,99.605,46.09,27.505
2020-06-11 15:15:00+00:00,24.925,51.85,201.2808,99.73,46.1022,27.61
2020-06-11 15:30:00+00:00,24.81,51.64,201.3,99.465,45.96,27.48
2020-06-11 15:45:00+00:00,24.7021,51.4901,201.08,99.25,45.87,27.5129
2020-06-11 16:00:00+00:00,24.56,50.98,199.42,98.89,45.635,27.295
2020-06-11 16:15:00+00:00,24.5268,50.745,199.36,98.9,45.55,27.3201
2020-06-11 16:30:00+00:00,24.5079,50.55,198.7,98.96,45.56,27.39
2020-06-11 16:45:00+00:00,24.53,50.64,198.3,98.84,45.59,27.39
2020-06-11 17:00:00+00:00,24.675,50.86,199.1,99.36,45.8515,27.665
2020-06-11 17:15:00+00:00,24.5223,50.615,198.855,99.2425,45.795,27.53
2020-06-11 17:30:00+00:00,24.335,50.22,198.025,98.52,45.53,27.3165
2020-06-11 17:45:00+00:00,24.29,50.34,198.45,98.58,45.62,27.33
2020-06-11 18:00:00+00:00,24.185,49.9483,196.9,98.1132,45.27,27.205
2020-06-11 18:15:00+00:00,24.215,49.995,197.22,98.385,45.29,27.2191
2020-06-11 18:30:00+00:00,24.095,49.6499,196.155,98.0526,45.13,27.0648
2020-06-11 18:45:00+00:00,23.894112,49.175,195.885,97.3325,45.02,26.84
2020-06-11 19:00:00+00:00,23.895,49.2601,196.16,97.19,45.115,26.9
2020-06-11 19:15:00+00:00,23.809,48.9342,195.2019,96.86,44.86,26.7901
2020-06-11 19:30:00+00:00,23.955,49.34,196.84,97.9299,45.12,26.9736
2020-06-11 19:45:00+00:00,23.93,48.39,194.09,97.22,44.57,26.78
2020-06-11 20:00:00+00:00,24.05,48.6,194.13,97.21,44.57,26.96
2020-06-12 13:30:00+00:00,24.78,51.26,201.45,100.74,46.6,28.045
2020-06-12 13:45:00+00:00,24.68,51.1901,201.64,99.47,46.665,27.92
2020-06-12 14:00:00+00:00,24.705,51.3699,201.685,100.0161,46.4,27.95
2020-06-12 14:15:00+00:00,24.6573,50.95,200.81,99.659,46.13,27.88
2020-06-12 14:30:00+00:00,24.5,50.735,199.9,99.26,45.89,27.78
2020-06-12 14:45:00+00:00,24.1821,50.055,197.67,98.04,45.46,27.515
2020-06-12 15:00:00+00:00,24.34,50.3372,197.92,98.33,45.52,27.6
2020-06-12 15:15:00+00:00,24.31,50.51,198.1725,98.25,45.53,27.65
2020-06-12 15:30:00+00:00,24.45,50.96,199.19,98.6001,45.71,27.6401
2020-06-12 15:45:00+00:00,24.69,51.8001,200.57,99.52,46.11,27.93
2020-06-12 16:00:00+00:00,24.68,51.86,200.57,99.6,46.14,27.91
2020-06-12 16:15:00+00:00,24.595,51.43,199.81,99.1,46.01,27.82
2020-06-12 16:30:00+00:00,24.53,51.155,199.52,98.88,45.93,27.843
2020-06-12 16:45:00+00:00,24.5575,51.5201,200.04,99.1,46.06,27.895
2020-06-12 17:00:00+00:00,24.5001,51.58,199.85,98.9158,45.92,27.885
2020-06-12 17:15:00+00:00,24.405,51.43,199.4637,98.49,45.76,27.77
2020-06-12 17:30:00+00:00,24.24,51.09,198.43,97.98,45.525,27.58
2020-06-12 17:45:00+00:00,24.115,50.745,197.215,97.5,45.2,27.46
2020-06-12 18:00:00+00:00,24.355,51.36,198.07,98.41,45.545,27.72
2020-06-12 18:15:00+00:00,24.3978,51.21,198.44,98.465,45.64,27.785
2020-06-12 18:30:00+00:00,24.295,51.115,197.9,98.14,45.51,27.6301
2020-06-12 18:45:00+00:00,24.445,51.405,199.46,98.65,45.755,27.75
2020-06-12 19:00:00+00:00,24.63,51.8714,200.77,99.36,46.065,27.8752
2020-06-12 19:15:00+00:00,24.435,51.49,199.13,98.7,45.66,27.635
2020-06-12 19:30:00+00:00,24.5801,51.82,199.97,99.17,45.965,27.745
2020-06-12 19:45:00+00:00,24.77,52.22,201.78,99.84,46.28,27.96
2020-06-12 20:00:00+00:00,24.72,52.15,201.17,99.79,46.3,27.96
2020-06-15 13:30:00+00:00,24.01,50.18,196.6365,97.025,45.2,27.0016
2020-06-15 13:45:00+00:00,23.855,49.94,196.88,96.99,45.34,26.71
2020-06-15 14:00:00+00:00,24.03,50.4006,198.62,97.29,45.75,27.06
2020-06-15 14:15:00+00:00,23.975,50.35,197.91,97.01,45.86,27.02
2020-06-15 14:30:00+00:00,24.08,50.67,198.44,97.555,46.1,27.27
2020-06-15 14:45:00+00:00,24.1901,50.82,199.305,97.99,46.34,27.4799
2020-06-15 15:00:00+00:00,24.355,51.31,200.69,98.57,46.6,27.81
2020-06-15 15:15:00+00:00,24.23,50.845,200.3,98.3,46.5425,27.61
2020-06-15 15:30:00+00:00,24.1023,50.59,200.06,97.981,46.465,27.55
2020-06-15 15:45:00+00:00,24.15,50.77,200.26,98.24,46.435,27.615
2020-06-15 16:00:00+00:00,24.285,51.12,201.1192,98.6233,46.7,27.63
2020-06-15 16:15:00+00:00,24.45,51.7291,202.66,99.2443,46.9658,27.775
2020-06-15 16:30:00+00:00,24.46,51.78,202.78,99.244,46.975,27.835
2020-06-15 16:45:00+00:00,24.64,52.1079,203.269,99.555,47.145,27.91
2020-06-15 17:00:00+00:00,24.7,52.2099,203.65,99.7,47.295,28.0001
2020-06-15 17:15:00+00:00,24.615,51.9685,203.0704,99.37,47.155,27.825
2020-06-15 17:30:00+00:00,24.509,51.71,202.38,99.07,46.98,27.65
2020-06-15 17:45:00+00:00,24.4593,51.63,202.14,98.95,46.875,27.5325
2020-06-15 18:00:00+00:00,24.8501,52.75,205.65,100.81,47.6,28.14
2020-06-15 18:15:00+00:00,24.99,52.99,206.66,101.1992,47.8,28.32
2020-06-15 18:30:00+00:00,24.92,52.67,205.98,100.76,47.56,28.13
2020-06-15 18:45:00+00:00,24.89,52.72,205.55,100.59,47.475,28.16
2020-06-15 19:00:00+00:00,25.125,52.9999,206.45,101.31,47.6,28.3401
2020-06-15 19:15:00+00:00,24.895,52.51,204.7,100.49,47.17,28.08
2020-06-15 19:30:00+00:00,24.945,52.59,204.68,100.48,47.12,28.0
2020-06-15 19:45:00+00:00,25.17,52.985,206.33,101.32,47.41,28.21
2020-06-15 20:00:00+00:00,25.19,53.0,206.39,101.38,47.4,28.26
2020-06-16 13:30:00+00:00,25.805,54.69,210.15,103.7397,48.74,29.05
2020-06-16 13:45:00+00:00,25.99,54.88,212.12,104.12,48.895,29.145
2020-06-16 14:00:00+00:00,26.005,55.145,212.66,104.05,48.895,29.245
2020-06-16 14:15:00+00:00,25.995,55.1902,212.81,104.0426,48.87,29.11
2020-06-16 14:30:00+00:00,25.625,54.31,209.3958,102.85,48.21,28.73
2020-06-16 14:45:00+00:00,25.06,52.93,205.395,100.35,47.27,28.04
2020-06-16 15:00:00+00:00,25.43,53.81,207.15,101.49,47.89,28.425
2020-06-16 15:15:00+00:00,25.51,54.16,207.93,101.89,48.17,28.575
2020-06-16 15:30:00+00:00,25.4205,54.09,207.58,101.71,48.14,28.3
2020-06-16 15:45:00+00:00,25.525,54.025,207.71,101.8,48.08,28.1828
2020-06-16 16:00:00+00:00,25.5838,54.13,208.003,101.9786,48.18,28.3799
2020-06-16 16:15:00+00:00,25.71,54.4398,209.46,102.45,48.33,28.33
2020-06-16 16:30:00+00:00,25.89,54.86,211.02,103.17,48.74,28.405
2020-06-16 16:45:00+00:00,25.755,54.53,210.48,102.89,48.655,28.39
2020-06-16 17:00:00+00:00,25.715,54.53,211.03,102.77,48.65,28.46
2020-06-16 17:15:00+00:00,25.79,54.62,211.05,102.95,48.665,28.55
2020-06-16 17:30:00+00:00,25.77,54.41,210.54,102.66,48.64,28.5126
2020-06-16 17:45:00+00:00,25.685,54.18,209.86,102.21,48.495,28.415
2020-06-16 18:00:00+00:00,25.8839,54.5763,211.58,102.99,48.78,28.6242
2020-06-16 18:15:00+00:00,25.94,54.65,211.2283,102.91,48.74,28.66
2020-06-16 18:30:00+00:00,25.875,54.63,211.42,102.8467,48.85,28.6172
2020-06-16 18:45:00+00:00,25.74,54.455,210.58,102.45,48.6001,28.49
2020-06-16 19:00:00+00:00,25.64,54.26,209.66,101.882,48.46,28.385
2020-06-16 19:15:00+00:00,25.695,54.31,209.55,101.98,48.495,28.4301
2020-06-16 19:30:00+00:00,25.565,54.07,208.14,101.4305,48.26,28.32
2020-06-16 19:45:00+00:00,25.84,54.49,209.63,102.12,48.61,28.55
2020-06-16 20:00:00+00:00,25.8098,54.52,209.59,102.1,48.6005,28.5898
2020-06-17 13:30:00+00:00,25.6227,54.17,209.215,101.76,48.4,28.2
2020-06-17 13:45:00+00:00,25.38,53.6,207.5802,101.33,48.01,27.965
2020-06-17 14:00:00+00:00,25.3779,53.48,206.75,100.94,47.99,27.89
2020-06-17 14:15:00+00:00,25.19,53.01,205.895,100.4237,47.7,27.7467
2020-06-17 14:30:00+00:00,25.33,53.315,206.95,100.7777,47.99,27.8525
2020-06-17 14:45:00+00:00,25.27,53.42,207.55,100.6,48.04,27.825
2020-06-17 15:00:00+00:00,25.305,53.36,207.23,100.72,48.18,27.845
2020-06-17 15:15:00+00:00,25.24,53.22,206.52,100.58,47.939,27.8
2020-06-17 15:30:00+00:00,25.345,53.52,207.62,100.755,48.14,27.96
2020-06-17 15:45:00+00:00,25.39,53.53,207.9452,100.85,48.23,27.96
2020-06-17 16:00:00+00:00,25.355,53.58,207.56,100.7752,48.135,27.855
2020-06-17 16:15:00+00:00,25.3126,53.445,206.74,100.63,48.05,27.8228
2020-06-17 16:30:00+00:00,25.33,53.555,207.21,100.829,48.235,27.825
2020-06-17 16:45:00+00:00,25.305,53.478,206.85,100.75,48.12,27.765
2020-06-17 17:00:00+00:00,25.315,53.495,207.42,100.67,48.2,27.78
2020-06-17 17:15:00+00:00,25.3299,53.57,207.82,100.75,48.19,27.815
2020-06-17 17:30:00+00:00,25.415,53.7,208.4022,100.95,48.24,27.89
2020-06-17 17:45:00+00:00,25.3,53.47,208.05,100.686,48.125,27.835
2020-06-17 18:00:00+00:00,25.3,53.425,207.96,100.78,48.285,27.76
2020-06-17 18:15:00+00:00,25.26,53.46,207.61,100.71,48.22,27.78
2020-06-17 18:30:00+00:00,25.25,53.5901,207.7806,100.65,48.26,27.745
2020-06-17 18:45:00+00:00,25.21,53.55,207.495,100.49,48.1,27.67
2020-06-17 19:00:00+00:00,25.21,53.285,207.11,100.22,48.06,27.57
2020-06-17 19:15:00+00:00,25.075,53.0795,206.45,99.78,47.87,27.5
2020-06-17 19:30:00+00:00,24.99,53.035,206.02,99.365,47.74,27.46
2020-06-17 19:45:00+00:00,24.995,52.99,206.11,99.45,47.735,27.445
2020-06-17 20:00:00+00:00,25.03,52.97,205.99,99.54,47.76,27.49
2020-06-18 13:30:00+00:00,24.87,52.57,204.37,99.08,47.595,27.27
2020-06-18 13:45:00+00:00,24.955,52.605,203.75,99.25,47.69,27.3
2020-06-18 14:00:00+00:00,25.295,53.38,206.04,99.914,47.98,27.775
2020-06-18 14:15:00+00:00,25.385,53.49,206.86,100.03,48.14,27.72
2020-06-18 14:30:00+00:00,25.31,53.3,206.1,99.7484,48.19,27.71
2020-06-18 14:45:00+00:00,25.37,53.285,206.185,99.6101,47.99,27.7
2020-06-18 15:00:00+00:00,25.25,53.11,205.4,99.37,47.89,27.53
2020-06-18 15:15:00+00:00,25.185,52.965,204.74,99.21,47.9,27.455
2020-06-18 15:30:00+00:00,25.11,52.825,204.29,98.8801,47.785,27.3357
2020-06-18 15:45:00+00:00,25.055,52.695,204.06,98.805,47.58,27.26
2020-06-18 16:00:00+00:00,25.075,52.819,204.7,99.01,47.69,27.375
2020-06-18 16:15:00+00:00,25.13,52.87,205.03,99.1301,47.795,27.4
2020-06-18 16:30:00+00:00,25.075,52.79,204.6,98.8,47.685,27.345
2020-06-18 16:45:00+00:00,25.06,52.8557,204.45,98.915,47.685,27.38
2020-06-18 17:00:00+00:00,25.06,52.885,204.48,98.8899,47.66,27.4
2020-06-18 17:15:00+00:00,25.065,52.905,204.14,99.075,47.675,27.4561
2020-06-18 17:30:00+00:00,25.11,52.93,204.07,99.11,47.65,27.445
2020-06-18 17:45:00+00:00,25.11,52.94,204.12,98.92,47.59,27.46
2020-06-18 18:00:00+00:00,24.99,52.69,203.36,98.6,47.505,27.37
2020-06-18 18:15:00+00:00,25.035,52.88,203.34,98.93,47.55,27.4907
2020-06-18 18:30:00+00:00,24.99,52.79,203.51,98.8,47.5,27.45
2020-06-18 18:45:00+00:00,24.96,52.76,203.01,98.61,47.4,27.43
2020-06-18 19:00:00+00:00,24.935,52.685,202.84,98.3301,47.295,27.455
2020-06-18 19:15:00+00:00,25.029,52.895,203.4356,98.6,47.445,27.51
2020-06-18 19:30:00+00:00,25.02,52.919,203.6,98.65,47.47,27.53
2020-06-18 19:45:00+00:00,25.04,53.01,203.84,98.99,47.55,27.55
2020-06-18 20:00:00+00:00,25.02,53.0,203.84,98.95,47.3,27.51
2020-06-19 13:30:00+00:00,25.065,52.99,204.68,99.21,47.73,27.71
2020-06-19 13:45:00+00:00,25.0,52.72,204.35,99.035,47.695,27.725
2020-06-19 14:00:00+00:00,25.0099,52.78,204.5592,98.9,47.7609,27.6199
2020-06-19 14:15:00+00:00,25.02,52.62,204.29,99.1206,47.73,27.57
2020-06-19 14:30:00+00:00,24.985,52.605,203.74,98.76,47.655,27.55
2020-06-19 14:45:00+00:00,24.9001,52.5999,203.9067,98.65,47.66,27.52
2020-06-19 15:00:00+00:00,24.98,52.745,204.66,98.906,47.85,27.61
2020-06-19 15:15:00+00:00,24.93,52.595,204.2401,98.645,47.75,27.615
2020-06-19 15:30:00+00:00,24.8421,52.36,203.78,98.34,47.605,27.5557
2020-06-19 15:45:00+00:00,24.9032,52.495,204.305,98.41,47.515,27.61
2020-06-19 16:00:00+00:00,24.785,52.12,203.465,97.87,47.365,27.535
2020-06-19 16:15:00+00:00,24.7421,51.9887,202.598,97.695,47.14,27.395
2020-06-19 16:30:00+00:00,24.775,51.99,202.815,97.7,47.22,27.365
2020-06-19 16:45:00+00:00,24.89,52.325,203.85,98.04,47.525,27.4499
2020-06-19 17:00:00+00:00,24.755,52.085,202.73,97.53,47.28,27.36
2020-06-19 17:15:00+00:00,24.705,51.94,202.33,97.42,47.14,27.33
2020-06-19 17:30:00+00:00,24.695,52.085,202.8432,97.435,47.17,27.25
2020-06-19 17:45:00+00:00,24.5982,51.755,201.89,97.0096,46.91,27.178
2020-06-19 18:00:00+00:00,24.5382,51.7,201.43,96.76,46.775,27.03
2020-06-19 18:15:00+00:00,24.6,51.73,201.2828,97.02,46.895,27.175
2020-06-19 18:30:00+00:00,24.77,52.24,201.99,97.52,47.12,27.385
2020-06-19 18:45:00+00:00,24.8079,52.303,203.11,97.7,47.15,27.435
2020-06-19 19:00:00+00:00,24.81,52.305,203.34,97.71,47.355,27.485
2020-06-19 19:15:00+00:00,24.79,52.24,203.15,97.56,47.235,27.52
2020-06-19 19:30:00+00:00,24.94,52.65,202.87,97.9756,47.21,27.62
2020-06-19 19:45:00+00:00,24.97,52.58,201.6,97.77,46.96,27.53
2020-06-19 20:00:00+00:00,25.07,52.54,200.5,97.35,46.87,27.31
2020-06-22 13:30:00+00:00,24.8581,52.0185,201.09,97.2673,47.12,27.2029
2020-06-22 13:45:00+00:00,24.875,51.96,202.2601,97.265,47.44,27.24
2020-06-22 14:00:00+00:00,24.975,52.295,203.74,97.8,47.49,27.4375
2020-06-22 14:15:00+00:00,24.94,52.13,204.11,97.61,47.4,27.46
2020-06-22 14:30:00+00:00,24.825,51.95,203.85,97.08,47.21,27.345
2020-06-22 14:45:00+00:00,24.66,51.58,202.23,96.69,46.83,27.15
2020-06-22 15:00:00+00:00,24.66,51.72,202.725,96.8,46.89,27.13
2020-06-22 15:15:00+00:00,24.785,51.87,203.4,97.4,46.96,27.3
2020-06-22 15:30:00+00:00,24.72,51.8,202.8927,97.0499,46.785,27.22
2020-06-22 15:45:00+00:00,24.69,51.835,202.885,97.07,46.895,27.26
2020-06-22 16:00:00+00:00,24.82,52.122,203.86,97.61,47.165,27.42
2020-06-22 16:15:00+00:00,24.8101,52.0501,203.59,97.4426,47.235,27.3568
2020-06-22 16:30:00+00:00,24.84,52.13,203.61,97.51,47.33,27.392
2020-06-22 16:45:00+00:00,24.91,52.27,203.9388,97.72,47.4,27.495
2020-06-22 17:00:00+00:00,24.935,52.43,204.25,97.7,47.375,27.515
2020-06-22 17:15:00+00:00,24.88,52.32,203.982,97.56,47.27,27.46
2020-06-22 17:30:00+00:00,24.85,52.21,203.72,97.58,47.265,27.4627
2020-06-22 17:45:00+00:00,24.845,52.2279,203.87,97.58,47.41,27.3952
2020-06-22 18:00:00+00:00,24.735,52.01,203.21,97.23,47.3,27.315
2020-06-22 18:15:00+00:00,24.76,52.135,203.72,97.29,47.45,27.37
2020-06-22 18:30:00+00:00,24.77,52.19,203.96,97.35,47.445,27.39
2020-06-22 18:45:00+00:00,24.8021,52.365,204.15,97.4,47.58,27.4341
2020-06-22 19:00:00+00:00,24.7254,52.31,203.33,97.0,47.35,27.3475
2020-06-22 19:15:00+00:00,24.68,52.12,202.85,96.82,47.1521,27.325
2020-06-22 19:30:00+00:00,24.71,52.19,203.09,97.03,47.365,27.405
2020-06-22 19:45:00+00:00,24.61,52.06,203.36,96.75,47.37,27.36
2020-06-22 20:00:00+00:00,24.65,52.15,203.56,96.89,47.4,27.38
2020-06-23 13:30:00+00:00,25.38,53.695,207.2415,99.9158,48.315,28.24
2020-06-23 13:45:00+00:00,25.2029,53.279,206.39,99.44,48.14,27.9757
2020-06-23 14:00:00+00:00,25.0619,52.997,205.305,98.739,47.82,27.8278
2020-06-23 14:15:00+00:00,25.045,53.0,205.38,98.94,47.99,27.745
2020-06-23 14:30:00+00:00,24.8619,52.62,204.66,98.225,47.755,27.49
2020-06-23 14:45:00+00:00,24.86,52.7617,204.115,98.06,47.82,27.45
2020-06-23 15:00:00+00:00,24.865,52.82,204.53,97.96,47.965,27.4026
2020-06-23 15:15:00+00:00,24.99,53.04,205.48,98.44,48.19,27.5101
2020-06-23 15:30:00+00:00,25.02,53.07,206.205,98.68,48.4,27.5978
2020-06-23 15:45:00+00:00,24.99,53.08,206.12,98.33,48.19,27.59
2020-06-23 16:00:00+00:00,25.0371,53.125,206.35,98.465,48.195,27.6569
2020-06-23 16:15:00+00:00,25.03,53.05,205.96,98.41,48.175,27.625
2020-06-23 16:30:00+00:00,24.9741,52.8801,205.795,98.19,48.14,27.57
2020-06-23 16:45:00+00:00,24.935,52.99,205.84,98.1474,48.18,27.565
2020-06-23 17:00:00+00:00,24.91,52.995,205.36,98.1399,48.195,27.525
2020-06-23 17:15:00+00:00,24.9279,52.98,205.38,98.08,48.22,27.45
